months_as_customer,age,policy_bind_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,incident_date,incident_severity,authorities_contacted,incident_state,incident_city,incident_location,incident_hour_of_the_day,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,fraud_reported
109,29,01-10-06,OH,100/300,2000,1007.28,6000000,457727,FEMALE,High School,adm-clerical,movies,husband,21-02-15,Minor Damage,Police,NY,Riverwood,1833 Solo Ave,17,NO,1,3,YES,91080,N
2,20,09-03-03,IN,500/1000,1000,1189.98,4000000,613327,FEMALE,High School,craft-repair,golf,other-relative,01-02-15,Minor Damage,Other,WV,Columbus,1953 Sky Lane,22,NO,1,3,YES,48360,N
198,34,29-05-03,OH,250/500,1000,1576.41,0,614941,MALE,Associate,handlers-cleaners,kayaking,other-relative,25-02-15,Major Damage,Other,WV,Hillsdale,6834 1st Drive,18,YES,1,1,YES,95000,N
107,32,06-05-02,OH,100/300,500,1172.82,4000000,440680,MALE,Associate,machine-op-inspct,yachting,other-relative,24-02-15,Trivial Damage,Police,SC,Arlington,9562 4th Ridge,8,?,1,3,NO,3900,N
252,39,28-02-04,IL,500/1000,500,1312.22,9000000,609949,MALE,High School,transport-moving,cross-fit,other-relative,21-02-15,Minor Damage,Other,NC,Riverwood,4835 Britain Ridge,15,?,0,3,NO,59400,Y
303,43,14-01-99,OH,500/1000,1000,671.01,7000000,479655,FEMALE,Associate,machine-op-inspct,camping,other-relative,08-01-15,Minor Damage,Fire,NC,Springfield,8548 Cherokee Ridge,20,?,2,0,?,60210,N
101,32,23-01-02,IL,250/500,500,895.14,0,439964,MALE,JD,sales,video-games,other-relative,10-01-15,Minor Damage,Ambulance,SC,Columbus,2352 MLK Drive,4,?,0,3,YES,43600,N
446,57,09-12-92,IN,100/300,2000,1373.21,0,478486,MALE,College,adm-clerical,sleeping,unmarried,14-02-15,Total Loss,Police,SC,Northbrook,9734 2nd Ridge,10,NO,0,0,NO,62800,N
330,48,24-06-98,OH,250/500,1000,1625.65,0,466498,MALE,College,farming-fishing,skydiving,husband,26-02-15,Major Damage,Ambulance,VA,Springfield,3122 Apache Drive,10,YES,1,3,?,59500,N
211,37,06-01-11,OH,250/500,2000,1295.63,4000000,430878,FEMALE,PhD,armed-forces,skydiving,not-in-family,30-01-15,Total Loss,Police,WV,Northbend,9816 Britain St,22,YES,1,0,?,53460,N
172,33,24-02-12,IL,100/300,1000,1459.96,6000000,600127,FEMALE,High School,adm-clerical,reading,wife,07-01-15,Total Loss,Ambulance,NY,Northbend,8214 Flute St,15,NO,0,1,NO,41690,N
316,46,25-06-11,OH,100/300,500,1219.94,7000000,431968,FEMALE,Masters,prof-specialty,paintball,wife,27-02-15,Minor Damage,Ambulance,NY,Arlington,6259 Lincoln Hwy,13,?,0,1,YES,63100,N
435,60,21-11-06,OH,500/1000,500,1064.49,5000000,462804,MALE,Associate,priv-house-serv,chess,other-relative,13-02-15,Total Loss,Ambulance,WV,Arlington,4492 Andromedia Ave,23,NO,2,1,?,62880,Y
344,51,27-06-08,IL,100/300,1000,959.83,0,435809,FEMALE,Masters,sales,paintball,not-in-family,02-02-15,Major Damage,Fire,NY,Northbend,6179 3rd Ridge,18,?,2,2,YES,75400,Y
204,40,30-08-93,OH,250/500,2000,1767.02,0,453193,MALE,JD,machine-op-inspct,hiking,husband,27-02-15,Total Loss,Ambulance,SC,Arlington,3799 Embaracadero Drive,7,YES,1,1,NO,46200,N
278,47,21-04-08,IN,500/1000,500,1285.01,0,459630,MALE,Masters,machine-op-inspct,sleeping,not-in-family,02-02-15,Major Damage,Ambulance,VA,Hillsdale,5071 1st Lane,21,NO,2,2,YES,58500,N
434,57,23-06-00,OH,500/1000,2000,1422.95,0,608982,MALE,JD,transport-moving,bungie-jumping,husband,17-01-15,Major Damage,Other,SC,Columbus,6574 4th Drive,15,NO,1,3,NO,66240,N
209,36,11-01-10,IN,100/300,2000,1223.39,0,452218,FEMALE,MD,craft-repair,camping,wife,12-01-15,Total Loss,Ambulance,PA,Hillsdale,2711 Britain Ave,17,?,1,3,?,65440,N
250,43,28-03-90,IL,500/1000,2000,1539.06,0,434150,MALE,Masters,sales,exercise,other-relative,20-01-15,Minor Damage,Fire,SC,Hillsdale,4214 MLK Ridge,2,NO,0,3,?,64200,N
61,25,29-01-98,IN,100/300,2000,988.06,0,460579,FEMALE,Masters,other-service,dancing,not-in-family,05-02-15,Minor Damage,Ambulance,WV,Northbend,7976 Britain Drive,1,YES,1,0,NO,32320,N
80,28,05-12-14,IL,500/1000,1000,1740.57,0,442142,FEMALE,College,farming-fishing,golf,wife,20-01-15,Major Damage,Police,SC,Northbend,4995 Weaver Ridge,3,?,0,1,?,33480,N
25,38,07-12-95,OH,250/500,1000,1540.91,7000000,608807,MALE,College,adm-clerical,polo,wife,24-02-15,Trivial Damage,None,VA,Northbend,1515 Embaracadero St,0,NO,1,1,YES,4320,N
4,29,27-05-02,IL,250/500,500,1381.88,5000000,433153,MALE,High School,tech-support,exercise,other-relative,21-02-15,Trivial Damage,Police,SC,Hillsdale,2968 Andromedia Ave,4,NO,0,2,?,4200,N
32,29,09-08-02,OH,100/300,500,1446.98,0,436560,MALE,MD,adm-clerical,sleeping,own-child,11-02-15,Minor Damage,Ambulance,NY,Arlington,9236 2nd Hwy,11,YES,2,0,NO,57970,N
125,31,02-12-12,IN,500/1000,500,1220.86,0,436784,MALE,JD,other-service,paintball,husband,24-01-15,Trivial Damage,None,NY,Arlington,9639 Britain Ridge,4,YES,1,2,?,4320,N
276,45,22-03-00,IL,500/1000,500,948.1,0,430621,FEMALE,High School,machine-op-inspct,reading,wife,06-01-15,Minor Damage,Fire,SC,Columbus,9422 Washington Ridge,11,?,0,2,?,69300,N
148,30,13-04-02,OH,100/300,500,1471.24,0,601574,FEMALE,Masters,farming-fishing,camping,own-child,15-01-15,Minor Damage,Police,NC,Riverwood,1213 4th Lane,4,NO,2,2,NO,32480,N
222,38,17-06-08,IN,100/300,2000,1157.97,0,433853,MALE,MD,machine-op-inspct,hiking,not-in-family,22-02-15,Total Loss,Police,NY,Hillsdale,3872 5th Drive,20,?,2,2,YES,60480,N
32,38,07-04-94,IL,250/500,2000,566.11,5000000,453164,MALE,Associate,armed-forces,polo,unmarried,21-01-15,Trivial Damage,Police,NC,Springfield,9397 5th Hwy,22,YES,0,0,NO,2640,N
78,27,29-02-92,OH,500/1000,500,1060.88,0,613931,MALE,JD,other-service,skydiving,other-relative,03-02-15,Trivial Damage,Police,SC,Northbend,8876 1st St,4,NO,0,3,NO,6050,N
238,43,11-05-96,OH,250/500,1000,1524.45,4000000,607458,MALE,High School,handlers-cleaners,chess,wife,16-02-15,Total Loss,Ambulance,NC,Hillsdale,3397 5th Ave,21,NO,0,0,NO,42700,Y
313,47,03-04-13,IN,250/500,1000,1556.17,0,463835,MALE,College,prof-specialty,reading,wife,07-02-15,Major Damage,Ambulance,SC,Hillsdale,3263 Pine Ridge,20,YES,1,3,NO,40260,Y
334,50,12-11-09,OH,500/1000,500,1216.24,0,613945,MALE,Masters,priv-house-serv,polo,wife,14-01-15,Major Damage,Fire,NY,Columbus,8639 5th Hwy,7,NO,2,0,?,50000,N
190,35,05-11-08,IN,250/500,500,1484.72,5000000,432699,FEMALE,High School,tech-support,golf,husband,02-02-15,Trivial Damage,None,NY,Riverwood,5743 4th Ridge,4,NO,0,1,NO,3840,N
194,41,15-02-93,IL,250/500,500,1203.81,0,613119,MALE,JD,transport-moving,video-games,not-in-family,06-02-15,Minor Damage,Police,WV,Springfield,3555 Francis Ridge,17,?,0,2,?,95900,N
290,47,21-07-08,IN,250/500,1000,1393.34,0,472922,MALE,High School,exec-managerial,bungie-jumping,other-relative,15-01-15,Minor Damage,Ambulance,WV,Northbend,4939 Oak Lane,20,YES,1,3,YES,56160,N
26,42,11-09-10,OH,100/300,1000,1484.48,0,613849,MALE,PhD,armed-forces,sleeping,not-in-family,24-02-15,Major Damage,Police,SC,Riverwood,3100 Best St,10,NO,2,3,?,63030,N
254,41,22-12-95,IL,250/500,500,1581.27,5000000,603827,FEMALE,PhD,handlers-cleaners,skydiving,own-child,07-01-15,Minor Damage,Police,NY,Riverwood,3029 5th Ave,8,YES,2,2,NO,63470,N
199,38,26-09-91,IL,250/500,1000,1281.25,0,467780,FEMALE,High School,tech-support,movies,other-relative,04-02-15,Major Damage,Police,WV,Columbus,8941 Solo Ridge,6,?,0,2,NO,44440,Y
137,35,11-03-10,IN,250/500,500,1667.83,0,460586,MALE,JD,prof-specialty,paintball,husband,04-02-15,Minor Damage,Police,WV,Northbrook,4447 Francis Hwy,4,YES,1,1,NO,6600,N
134,36,15-07-90,OH,250/500,1000,1497.41,0,613842,MALE,PhD,machine-op-inspct,kayaking,husband,25-01-15,Minor Damage,Ambulance,WV,Northbrook,7701 Tree St,17,NO,2,0,YES,77200,N
73,30,10-05-09,OH,100/300,500,803.36,0,435371,FEMALE,High School,protective-serv,reading,husband,25-02-15,Total Loss,Other,WV,Springfield,4653 Pine St,15,?,0,0,YES,57000,N
289,45,28-10-99,OH,250/500,2000,1221.41,0,466289,FEMALE,Masters,farming-fishing,movies,wife,27-02-15,Trivial Damage,Police,WV,Riverwood,8742 4th St,9,NO,2,1,NO,2700,N
176,36,30-03-95,OH,250/500,500,1865.83,5000000,436173,MALE,College,transport-moving,kayaking,unmarried,11-02-15,Total Loss,Police,WV,Hillsdale,7316 Texas Ave,17,?,2,1,YES,47300,N
145,37,14-12-91,OH,250/500,2000,1434.27,0,457234,FEMALE,Associate,tech-support,sleeping,unmarried,04-01-15,Major Damage,Other,VA,Arlington,2950 MLK Ave,13,?,2,3,?,55110,N
164,31,31-01-11,IN,500/1000,500,1114.68,0,474758,FEMALE,Associate,other-service,reading,husband,26-01-15,Trivial Damage,Police,SC,Springfield,8233 Tree Drive,5,YES,1,0,NO,4320,N
186,38,21-04-06,OH,250/500,2000,1218.56,0,477373,FEMALE,Masters,transport-moving,video-games,husband,01-03-15,Total Loss,Police,VA,Arlington,4642 Rock Ridge,23,YES,2,2,?,68760,Y
85,31,10-03-04,IL,250/500,2000,1234.69,9000000,613471,FEMALE,MD,tech-support,paintball,husband,06-02-15,Major Damage,Other,WV,Arlington,7733 Britain Lane,1,NO,2,1,?,74400,Y
162,33,05-01-91,OH,250/500,500,964.92,0,601581,FEMALE,Associate,exec-managerial,base-jumping,other-relative,09-02-15,Major Damage,Fire,NY,Hillsdale,2753 Cherokee Ave,17,NO,2,1,NO,35300,Y
396,57,15-10-96,IL,500/1000,500,1351.72,0,612102,MALE,High School,tech-support,camping,wife,05-02-15,Minor Damage,None,NY,Springfield,3995 Lincoln Hwy,3,YES,1,3,?,2640,N
270,41,21-06-94,IL,250/500,1000,817.28,0,460263,MALE,High School,sales,cross-fit,unmarried,03-01-15,Total Loss,Ambulance,SC,Columbus,4095 MLK St,17,?,1,1,NO,60190,Y
168,39,13-06-94,IL,500/1000,1000,1389.59,0,479134,FEMALE,Masters,machine-op-inspct,exercise,own-child,24-02-15,Major Damage,Fire,NY,Northbend,5782 Rock Drive,23,YES,1,3,NO,41580,Y
274,45,27-05-03,IN,250/500,1000,1353.53,0,451467,FEMALE,JD,tech-support,cross-fit,unmarried,14-01-15,Minor Damage,Ambulance,NY,Columbus,2900 Sky Drive,13,YES,0,0,NO,58500,Y
263,43,06-07-96,IN,500/1000,1000,1294.04,0,602670,FEMALE,Masters,handlers-cleaners,movies,not-in-family,08-01-15,Minor Damage,Fire,SC,Riverwood,1515 Pine Lane,17,YES,2,3,YES,79320,N
152,33,08-05-05,OH,100/300,1000,840.81,0,613607,FEMALE,High School,farming-fishing,chess,husband,14-02-15,Minor Damage,Ambulance,NY,Arlington,4876 Washington Drive,2,YES,0,2,?,82610,Y
46,41,02-11-10,OH,100/300,2000,998.19,0,611556,FEMALE,MD,priv-house-serv,video-games,husband,23-01-15,Total Loss,Ambulance,SC,Hillsdale,5779 2nd Lane,23,NO,1,3,?,78600,Y
276,46,29-07-12,OH,100/300,2000,1090.32,0,435518,MALE,College,handlers-cleaners,chess,husband,05-01-15,Minor Damage,Ambulance,SC,Columbus,6706 Francis Drive,17,NO,1,2,?,51390,Y
234,44,06-06-02,IN,500/1000,500,1780.67,0,465942,MALE,Associate,other-service,exercise,other-relative,19-02-15,Major Damage,Ambulance,NC,Springfield,6384 5th Ridge,3,NO,1,0,NO,70200,Y
64,30,19-09-91,IL,250/500,2000,1681.01,0,446174,MALE,JD,protective-serv,base-jumping,own-child,07-02-15,Minor Damage,None,SC,Riverwood,3006 Lincoln Ridge,16,NO,2,1,NO,4900,N
456,62,24-06-09,OH,250/500,1000,1395.77,0,611651,FEMALE,MD,protective-serv,chess,own-child,07-02-15,Major Damage,Other,PA,Hillsdale,5352 Lincoln Drive,13,?,1,3,NO,66480,Y
58,23,29-05-92,OH,500/1000,2000,1471.44,5000000,446657,MALE,High School,transport-moving,reading,own-child,20-01-15,Major Damage,Fire,NC,Riverwood,6110 Rock Ridge,8,NO,2,1,NO,50380,Y
475,61,12-08-04,IL,500/1000,500,1265.72,0,612506,FEMALE,Masters,handlers-cleaners,paintball,wife,18-02-15,Major Damage,Fire,SC,Columbus,7797 Tree Ridge,23,YES,0,2,?,64350,N
96,29,24-12-06,IN,250/500,1000,1274.7,5000000,618493,MALE,College,prof-specialty,hiking,other-relative,11-01-15,Major Damage,Ambulance,NC,Springfield,4910 1st Lane,15,YES,2,3,YES,55400,Y
99,28,24-07-07,OH,100/300,500,1330.39,0,612664,MALE,MD,prof-specialty,basketball,wife,22-01-15,Total Loss,Other,NY,Columbus,8766 Lincoln Lane,3,NO,2,2,YES,49900,N
38,28,17-08-94,OH,500/1000,500,1122.95,4000000,473653,MALE,Masters,priv-house-serv,golf,other-relative,23-02-15,Minor Damage,Ambulance,WV,Northbrook,6399 Oak Drive,4,NO,0,3,YES,74880,N
259,44,10-04-96,OH,250/500,2000,1655.79,0,454529,FEMALE,Masters,exec-managerial,exercise,husband,15-01-15,Minor Damage,Other,NY,Northbend,3127 Flute St,8,YES,0,0,YES,105820,N
241,43,11-12-92,IN,250/500,1000,935.77,0,437422,MALE,Associate,prof-specialty,golf,own-child,20-02-15,Trivial Damage,Police,PA,Northbend,8920 Best Ave,21,NO,1,0,YES,7150,N
437,58,01-08-10,IN,500/1000,2000,1192.04,0,619470,MALE,Associate,craft-repair,dancing,own-child,19-01-15,Total Loss,Ambulance,SC,Northbrook,7314 Tree Drive,23,YES,0,0,NO,55800,N
130,34,23-03-09,OH,100/300,500,990.11,0,442666,MALE,Masters,sales,kayaking,other-relative,10-01-15,Trivial Damage,None,NY,Riverwood,8872 Oak Ridge,8,?,1,3,YES,5830,N
269,41,29-07-96,OH,100/300,2000,1422.21,0,620507,FEMALE,Associate,handlers-cleaners,polo,unmarried,16-01-15,Major Damage,Ambulance,WV,Riverwood,5022 1st St,21,YES,2,1,NO,85900,Y
103,29,23-08-94,OH,500/1000,500,914.85,0,614867,MALE,Associate,prof-specialty,base-jumping,other-relative,12-02-15,Minor Damage,Police,OH,Columbus,3423 Francis Ave,5,NO,2,3,NO,7110,N
284,43,05-01-92,IL,250/500,500,1123.84,0,609898,MALE,PhD,prof-specialty,kayaking,other-relative,23-01-15,Total Loss,Fire,WV,Columbus,9529 4th Drive,12,NO,0,0,YES,36960,N
189,39,11-09-97,OH,250/500,2000,838.02,0,450702,FEMALE,College,tech-support,movies,own-child,13-02-15,Minor Damage,Police,VA,Northbrook,1818 Tree St,7,?,2,0,YES,64400,N
267,43,10-02-02,OH,250/500,500,1300.68,0,600418,MALE,PhD,adm-clerical,sleeping,unmarried,27-01-15,Minor Damage,None,NC,Northbend,4431 Rock St,0,NO,1,3,YES,1920,N
39,22,28-01-93,IN,500/1000,500,1173.21,0,431202,MALE,JD,farming-fishing,polo,not-in-family,14-02-15,Major Damage,Police,SC,Northbend,4782 Sky Lane,14,YES,0,1,YES,86130,Y
140,32,23-10-96,IL,250/500,1000,985.97,5000000,457793,FEMALE,College,protective-serv,cross-fit,other-relative,01-02-15,Major Damage,Fire,VA,Northbrook,7112 Weaver Ave,13,?,2,3,?,82170,Y
243,41,21-04-97,IN,100/300,1000,1129.23,0,470190,FEMALE,College,farming-fishing,camping,own-child,23-02-15,Major Damage,Fire,WV,Hillsdale,4020 Best Drive,1,?,1,0,YES,50300,Y
116,31,09-11-08,IN,250/500,500,1194.83,0,603733,FEMALE,MD,prof-specialty,camping,husband,20-01-15,Major Damage,Police,SC,Riverwood,2037 5th Drive,23,NO,0,0,NO,44200,N
219,43,20-06-02,IN,100/300,1000,1114.29,0,465136,FEMALE,High School,transport-moving,polo,other-relative,08-01-15,Major Damage,Ambulance,VA,Northbrook,4699 Texas Ridge,1,?,2,2,YES,66660,N
96,26,21-10-05,OH,250/500,2000,1509.04,0,611723,FEMALE,Associate,prof-specialty,bungie-jumping,husband,23-02-15,Total Loss,Ambulance,SC,Riverwood,1832 Elm Hwy,9,YES,2,3,NO,78320,N
149,34,28-08-05,IN,250/500,500,664.86,0,608963,FEMALE,PhD,craft-repair,skydiving,wife,04-02-15,Total Loss,Fire,WV,Columbus,5226 Maple St,3,?,0,1,NO,105040,N
246,43,16-01-13,IN,250/500,1000,1267.4,6000000,454139,MALE,JD,adm-clerical,basketball,husband,09-02-15,Minor Damage,Fire,NY,Hillsdale,3771 4th St,0,NO,2,1,?,50700,N
293,45,28-04-92,IL,100/300,1000,1119.23,0,447560,FEMALE,MD,exec-managerial,exercise,unmarried,18-02-15,Total Loss,Fire,WV,Northbend,8701 5th Lane,13,NO,1,1,NO,51210,N
339,48,10-10-05,OH,100/300,500,1698.51,0,444378,MALE,JD,other-service,dancing,unmarried,10-02-15,Total Loss,Fire,SC,Hillsdale,7574 4th St,18,NO,2,1,?,51840,N
160,33,08-02-09,IL,500/1000,1000,1422.78,0,616583,FEMALE,High School,exec-managerial,exercise,husband,20-01-15,Total Loss,Ambulance,NC,Riverwood,1989 Solo Lane,17,?,2,3,YES,52800,N
224,42,06-03-05,OH,500/1000,500,1212.75,0,455913,FEMALE,College,prof-specialty,kayaking,own-child,27-01-15,Minor Damage,Fire,WV,Springfield,6331 MLK Ave,11,?,0,0,YES,55200,N
194,34,17-05-94,IN,100/300,1000,1423.34,0,454399,MALE,Associate,sales,camping,not-in-family,21-01-15,Minor Damage,None,WV,Riverwood,8453 Elm St,0,YES,0,3,NO,9100,N
385,51,20-07-90,IN,250/500,1000,976.37,0,602842,FEMALE,MD,craft-repair,reading,husband,18-02-15,Minor Damage,Other,WV,Riverwood,1422 Flute Ave,14,?,1,3,?,67600,N
100,33,17-04-05,OH,250/500,500,1124.59,6000000,459428,MALE,College,adm-clerical,golf,not-in-family,26-02-15,Minor Damage,Other,NC,Columbus,5058 4th Lane,4,NO,1,2,NO,40800,N
371,50,10-02-94,IN,250/500,1000,1569.33,0,613114,MALE,PhD,machine-op-inspct,board-games,not-in-family,29-01-15,Major Damage,Other,WV,Springfield,3098 Oak Lane,2,NO,2,1,YES,84500,Y
175,39,29-03-95,IN,500/1000,500,1359.36,5000000,450709,MALE,PhD,exec-managerial,hiking,husband,08-02-15,Major Damage,Other,SC,Arlington,9103 MLK Lane,9,YES,2,2,YES,71610,Y
373,55,30-04-07,IN,250/500,500,1607.36,0,444626,MALE,MD,sales,yachting,own-child,19-01-15,Major Damage,Other,SC,Arlington,8624 Francis Ave,21,?,0,2,NO,60600,Y
258,41,15-02-01,IL,100/300,500,1042.25,0,601206,MALE,Masters,exec-managerial,reading,unmarried,08-02-15,Major Damage,Fire,NC,Riverwood,2905 Embaracadero Drive,0,NO,2,3,NO,81240,Y
255,39,09-07-01,OH,250/500,500,1453.95,0,470389,FEMALE,PhD,armed-forces,bungie-jumping,not-in-family,07-01-15,Total Loss,Fire,WV,Springfield,3443 Maple Ridge,17,YES,0,3,NO,29300,N
37,31,06-09-08,IL,500/1000,500,1969.63,0,615218,FEMALE,MD,sales,skydiving,own-child,13-02-15,Total Loss,Fire,WV,Northbend,1618 Maple Hwy,21,NO,1,1,YES,76450,N
322,44,19-12-04,IL,100/300,1000,1156.19,0,606249,FEMALE,College,machine-op-inspct,cross-fit,husband,15-02-15,Major Damage,Fire,NY,Northbrook,3751 Tree Hwy,20,YES,0,3,?,49400,N
204,38,15-11-00,IL,100/300,2000,1124.47,0,616161,FEMALE,MD,tech-support,kayaking,wife,14-02-15,Total Loss,Ambulance,SC,Northbrook,6848 Elm Hwy,5,NO,0,1,?,90530,N
76,31,14-03-07,OH,500/1000,500,1493.5,5000000,442335,FEMALE,Associate,priv-house-serv,movies,not-in-family,31-01-15,Minor Damage,Police,WV,Northbrook,4237 4th St,7,NO,2,1,NO,8030,N
193,40,28-12-04,IL,100/300,500,1155.38,0,604952,FEMALE,PhD,handlers-cleaners,movies,not-in-family,28-01-15,Minor Damage,Fire,NY,Columbus,6581 Rock Ridge,6,NO,0,0,YES,63900,N
405,55,05-07-99,IL,250/500,500,878.19,0,441533,MALE,PhD,machine-op-inspct,golf,unmarried,01-03-15,Minor Damage,Fire,NC,Northbend,7236 Apache Lane,2,YES,0,2,NO,38640,N
435,58,15-11-97,IN,100/300,2000,1145.85,0,471784,MALE,JD,sales,movies,not-in-family,10-01-15,Total Loss,Other,NY,Columbus,3846 4th Hwy,19,?,1,1,YES,41490,N
54,35,27-09-10,IN,100/300,500,1261.28,0,453265,FEMALE,MD,protective-serv,hiking,unmarried,25-02-15,Minor Damage,Fire,VA,Springfield,5028 Maple Ridge,21,YES,2,0,?,79090,N
144,35,30-08-93,IL,100/300,500,1427.46,0,444922,MALE,High School,machine-op-inspct,cross-fit,wife,30-01-15,Major Damage,Police,WV,Springfield,7426 Rock Drive,3,?,0,0,?,87900,N
92,32,29-01-98,IL,500/1000,500,1592.41,0,474324,MALE,Masters,prof-specialty,yachting,husband,06-02-15,Total Loss,Ambulance,WV,Columbus,5771 Best St,22,?,2,3,YES,53400,N
173,36,18-08-07,OH,250/500,1000,1274.63,0,441298,MALE,College,machine-op-inspct,basketball,unmarried,08-02-15,Total Loss,Fire,SC,Springfield,9818 Cherokee Ave,22,YES,2,3,NO,52030,N
436,60,14-04-92,IN,250/500,500,1362.31,0,446606,MALE,High School,prof-specialty,bungie-jumping,wife,13-01-15,Minor Damage,Ambulance,VA,Arlington,7819 2nd Ave,16,NO,0,2,NO,82060,N
155,35,09-08-93,OH,250/500,1000,919.37,0,459537,FEMALE,Associate,protective-serv,hiking,not-in-family,18-01-15,Minor Damage,Ambulance,NY,Northbrook,1331 Elm Ridge,0,?,0,3,?,48360,N
78,31,02-04-91,OH,250/500,1000,1377.23,0,440757,FEMALE,Masters,armed-forces,kayaking,unmarried,01-03-15,Minor Damage,Other,NY,Hillsdale,9240 Britain Ave,1,?,2,1,?,52290,N
440,57,15-03-07,IL,100/300,1000,995.55,5000000,604948,MALE,College,protective-serv,paintball,wife,02-02-15,Major Damage,Police,SC,Arlington,6668 Andromedia Ridge,19,YES,0,3,?,68200,Y
264,43,01-05-10,IL,100/300,500,1508.12,6000000,433275,MALE,PhD,craft-repair,basketball,wife,20-01-15,Major Damage,Other,NY,Columbus,5276 2nd Lane,0,?,2,1,NO,60750,Y
66,30,24-06-03,IN,500/1000,500,484.67,0,608309,FEMALE,College,adm-clerical,paintball,wife,24-01-15,Major Damage,Fire,SC,Arlington,2889 Weaver St,2,?,0,2,YES,65560,Y
366,50,08-07-90,IN,500/1000,1000,1561.41,0,462767,FEMALE,High School,handlers-cleaners,basketball,husband,04-01-15,Minor Damage,Police,NY,Arlington,1879 4th Lane,5,YES,1,3,NO,70290,N
188,37,24-09-94,OH,100/300,500,1457.21,0,471785,FEMALE,JD,adm-clerical,hiking,own-child,17-01-15,Total Loss,Ambulance,SC,Columbus,5499 Elm Hwy,6,?,2,0,YES,45000,N
224,39,20-06-12,IL,500/1000,1000,1128.71,0,601397,FEMALE,JD,prof-specialty,sleeping,other-relative,04-02-15,Total Loss,Fire,VA,Riverwood,8822 Sky St,21,YES,2,1,?,61800,N
253,46,19-04-06,IL,100/300,500,1358.2,0,477636,FEMALE,MD,transport-moving,movies,husband,14-02-15,Major Damage,Ambulance,NY,Columbus,4254 Best Ridge,11,YES,0,0,NO,64570,N
446,61,07-04-99,IL,100/300,1000,1232.79,0,441967,FEMALE,High School,adm-clerical,reading,unmarried,07-01-15,Minor Damage,Other,VA,Springfield,5812 Weaver Ave,3,YES,2,0,YES,70500,N
169,37,07-12-01,IL,100/300,1000,936.19,0,454776,MALE,JD,armed-forces,movies,other-relative,02-02-15,Total Loss,Police,SC,Northbrook,7155 Apache Drive,4,?,2,1,YES,57900,N
255,46,25-11-06,IL,250/500,500,1302.34,0,431532,FEMALE,JD,prof-specialty,video-games,own-child,12-01-15,Minor Damage,Fire,WV,Northbrook,1376 Pine St,2,NO,1,0,NO,57860,N
209,39,06-12-96,IN,100/300,500,1264.99,0,614169,MALE,PhD,transport-moving,polo,husband,01-01-15,Minor Damage,Fire,VA,Northbrook,3340 3rd Hwy,22,?,1,1,NO,37800,N
210,37,10-07-12,OH,500/1000,500,1467.76,0,601425,FEMALE,MD,tech-support,hiking,own-child,22-02-15,Total Loss,Ambulance,NY,Northbend,3097 4th Drive,8,?,1,3,YES,63300,N
174,33,07-04-14,IN,250/500,2000,1124.43,0,477346,FEMALE,College,farming-fishing,paintball,own-child,16-01-15,Total Loss,Ambulance,WV,Northbrook,1916 Elm St,14,YES,0,1,YES,44200,N
70,28,11-10-03,IL,250/500,1000,1319.81,0,613587,MALE,High School,machine-op-inspct,yachting,husband,28-01-15,Minor Damage,Police,WV,Arlington,8917 Cherokee Lane,14,NO,1,0,YES,31680,N
89,32,17-01-15,IN,100/300,2000,1482.53,0,620358,FEMALE,MD,tech-support,kayaking,not-in-family,23-01-15,Trivial Damage,Police,WV,Northbrook,8492 Weaver Hwy,5,YES,1,2,?,100,N
458,61,07-12-92,IN,100/300,1000,1328.18,0,617699,FEMALE,High School,protective-serv,bungie-jumping,other-relative,25-02-15,Minor Damage,Fire,WV,Columbus,3753 Francis Lane,18,NO,2,1,NO,56340,N
239,40,29-11-04,IN,100/300,500,1463.95,0,430567,FEMALE,JD,sales,skydiving,own-child,11-02-15,Total Loss,Police,NC,Springfield,4545 4th Ridge,20,?,0,0,YES,69740,N
161,38,02-01-04,IL,100/300,2000,1133.85,0,439870,MALE,PhD,priv-house-serv,exercise,not-in-family,03-01-15,Total Loss,Police,WV,Springfield,2272 Embaracadero Drive,0,YES,2,2,YES,60480,N
446,61,25-01-06,IN,500/1000,1000,1037.32,0,438837,FEMALE,High School,tech-support,skydiving,wife,30-01-15,Minor Damage,Police,NC,Hillsdale,5341 5th Ave,1,?,2,1,NO,80880,N
476,61,18-04-93,IN,250/500,1000,1562.8,0,458997,FEMALE,Masters,handlers-cleaners,dancing,not-in-family,18-01-15,Total Loss,Fire,WV,Hillsdale,7745 Washington Ridge,10,?,1,2,YES,49390,N
70,29,09-12-06,IN,100/300,1000,1425.79,0,604147,FEMALE,MD,armed-forces,video-games,other-relative,04-01-15,Minor Damage,Ambulance,NC,Riverwood,1275 4th Ridge,12,NO,0,3,?,69360,N
233,41,30-08-97,OH,500/1000,2000,1615.14,0,606638,FEMALE,Associate,tech-support,board-games,other-relative,20-01-15,Minor Damage,None,NY,Springfield,4857 Weaver St,6,NO,0,1,?,3740,N
122,33,03-06-91,IL,250/500,500,1236.5,0,619620,MALE,PhD,other-service,bungie-jumping,husband,12-02-15,Trivial Damage,None,NY,Hillsdale,8211 Sky Hwy,1,NO,0,1,NO,5060,N
